T	dT	f	X	dX	Y	dY	A	dA	phi	dphi
8,110E+1	1,238E-1	2,800E+2	3,525E-5	8,214E-7	-2,789E-5	6,147E-7	4,495E-5	1,026E-6	-6,694E-1	-2,147E-2
8,110E+1	1,238E-1	2,802E+2	3,116E-5	6,105E-7	-2,676E-5	5,446E-7	4,107E-5	8,181E-7	-7,097E-1	-2,005E-2
8,110E+1	1,238E-1	2,805E+2	2,751E-5	7,168E-7	-2,435E-5	5,903E-7	3,674E-5	9,286E-7	-7,244E-1	-2,578E-2
8,110E+1	1,238E-1	2,808E+2	2,264E-5	5,167E-7	-2,399E-5	5,021E-7	3,299E-5	7,204E-7	-8,143E-1	-2,521E-2
8,110E+1	1,238E-1	2,810E+2	2,197E-5	5,237E-7	-2,308E-5	3,750E-7	3,186E-5	6,441E-7	-8,100E-1	-2,337E-2
8,110E+1	1,238E-1	2,812E+2	1,992E-5	4,704E-7	-2,148E-5	4,990E-7	2,929E-5	6,857E-7	-8,229E-1	-2,726E-2
8,110E+1	1,238E-1	2,815E+2	1,739E-5	5,343E-7	-2,099E-5	6,344E-7	2,725E-5	8,294E-7	-8,791E-1	-3,789E-2
8,110E+1	1,238E-1	2,818E+2	1,568E-5	4,399E-7	-2,013E-5	3,892E-7	2,552E-5	5,874E-7	-9,089E-1	-3,096E-2
8,110E+1	1,238E-1	2,820E+2	1,441E-5	4,519E-7	-1,896E-5	3,640E-7	2,381E-5	5,803E-7	-9,209E-1	-3,387E-2
8,110E+1	1,238E-1	2,822E+2	1,370E-5	3,798E-7	-1,842E-5	5,313E-7	2,295E-5	6,531E-7	-9,313E-1	-3,726E-2
8,110E+1	1,238E-1	2,825E+2	1,209E-5	3,829E-7	-1,669E-5	2,444E-7	2,061E-5	4,543E-7	-9,439E-1	-3,294E-2
8,110E+1	1,238E-1	2,828E+2	1,144E-5	3,701E-7	-1,695E-5	4,223E-7	2,045E-5	5,615E-7	-9,771E-1	-3,990E-2
8,110E+1	1,238E-1	2,830E+2	1,008E-5	3,096E-7	-1,630E-5	3,317E-7	1,916E-5	4,538E-7	-1,017E+0	-3,749E-2
8,110E+1	1,238E-1	2,832E+2	1,008E-5	3,669E-7	-1,459E-5	4,076E-7	1,773E-5	5,484E-7	-9,660E-1	-4,432E-2
8,110E+1	1,238E-1	2,835E+2	9,128E-6	4,140E-7	-1,452E-5	3,243E-7	1,715E-5	5,259E-7	-1,009E+0	-5,104E-2
8,110E+1	1,238E-1	2,838E+2	9,275E-6	4,699E-7	-1,361E-5	3,937E-7	1,647E-5	6,131E-7	-9,727E-1	-5,675E-2
8,110E+1	1,238E-1	2,840E+2	8,162E-6	3,933E-7	-1,383E-5	3,444E-7	1,605E-5	5,228E-7	-1,037E+0	-5,627E-2
8,110E+1	1,238E-1	2,842E+2	8,150E-6	4,102E-7	-1,331E-5	3,584E-7	1,561E-5	5,447E-7	-1,021E+0	-5,830E-2
8,110E+1	1,238E-1	2,845E+2	7,387E-6	3,400E-7	-1,279E-5	3,301E-7	1,477E-5	4,739E-7	-1,047E+0	-5,525E-2
8,110E+1	1,238E-1	2,848E+2	7,473E-6	3,106E-7	-1,232E-5	3,046E-7	1,441E-5	4,350E-7	-1,026E+0	-4,960E-2
8,110E+1	1,238E-1	2,850E+2	7,147E-6	3,418E-7	-1,235E-5	2,986E-7	1,427E-5	4,538E-7	-1,046E+0	-5,606E-2
8,110E+1	1,238E-1	2,852E+2	6,667E-6	3,576E-7	-1,149E-5	3,000E-7	1,328E-5	4,668E-7	-1,045E+0	-6,233E-2
8,110E+1	1,238E-1	2,855E+2	6,562E-6	2,873E-7	-1,095E-5	3,145E-7	1,276E-5	4,260E-7	-1,031E+0	-5,397E-2
8,110E+1	1,238E-1	2,858E+2	5,535E-6	3,207E-7	-1,040E-5	3,207E-7	1,178E-5	4,535E-7	-1,082E+0	-7,099E-2
8,110E+1	1,238E-1	2,860E+2	6,110E-6	3,068E-7	-1,072E-5	2,448E-7	1,234E-5	3,925E-7	-1,053E+0	-5,807E-2
8,110E+1	1,238E-1	2,862E+2	5,505E-6	2,563E-7	-1,036E-5	3,630E-7	1,174E-5	4,444E-7	-1,083E+0	-6,307E-2
8,110E+1	1,238E-1	2,865E+2	5,405E-6	3,222E-7	-1,017E-5	3,100E-7	1,151E-5	4,471E-7	-1,082E+0	-7,245E-2
8,110E+1	1,238E-1	2,868E+2	5,142E-6	3,336E-7	-9,243E-6	2,742E-7	1,058E-5	4,318E-7	-1,063E+0	-7,583E-2
8,110E+1	1,238E-1	2,870E+2	5,265E-6	3,840E-7	-9,340E-6	3,675E-7	1,072E-5	5,315E-7	-1,057E+0	-8,763E-2
8,110E+1	1,238E-1	2,872E+2	5,102E-6	3,342E-7	-9,260E-6	4,365E-7	1,057E-5	5,497E-7	-1,067E+0	-8,612E-2
8,110E+1	1,238E-1	2,875E+2	4,633E-6	3,422E-7	-8,825E-6	2,703E-7	9,967E-6	4,361E-7	-1,087E+0	-8,696E-2
8,110E+1	1,238E-1	2,878E+2	4,530E-6	3,026E-7	-8,725E-6	3,141E-7	9,831E-6	4,362E-7	-1,092E+0	-8,286E-2
8,110E+1	1,238E-1	2,880E+2	4,708E-6	3,170E-7	-8,585E-6	2,828E-7	9,791E-6	4,248E-7	-1,069E+0	-8,015E-2
8,110E+1	1,238E-1	2,882E+2	4,387E-6	2,227E-7	-8,310E-6	2,478E-7	9,397E-6	3,332E-7	-1,085E+0	-6,388E-2
8,110E+1	1,238E-1	2,885E+2	3,933E-6	2,409E-7	-8,452E-6	2,329E-7	9,323E-6	3,351E-7	-1,135E+0	-7,625E-2
8,110E+1	1,238E-1	2,888E+2	3,435E-6	2,326E-7	-7,903E-6	3,575E-7	8,617E-6	4,265E-7	-1,161E+0	-9,454E-2
8,110E+1	1,238E-1	2,890E+2	3,918E-6	2,660E-7	-8,038E-6	2,568E-7	8,941E-6	3,698E-7	-1,117E+0	-8,385E-2
8,110E+1	1,238E-1	2,892E+2	3,738E-6	2,758E-7	-8,095E-6	3,385E-7	8,916E-6	4,366E-7	-1,138E+0	-9,655E-2
8,110E+1	1,238E-1	2,895E+2	3,790E-6	2,623E-7	-7,558E-6	2,443E-7	8,455E-6	3,584E-7	-1,106E+0	-8,449E-2
8,110E+1	1,238E-1	2,898E+2	3,635E-6	3,327E-7	-7,480E-6	3,820E-7	8,316E-6	5,066E-7	-1,118E+0	-1,172E-1
8,110E+1	1,238E-1	2,900E+2	3,260E-6	3,407E-7	-7,145E-6	3,587E-7	7,854E-6	4,948E-7	-1,143E+0	-1,325E-1
8,110E+1	1,238E-1	2,902E+2	3,750E-6	3,812E-7	-6,785E-6	2,046E-7	7,752E-6	4,326E-7	-1,066E+0	-1,130E-1
8,110E+1	1,238E-1	2,905E+2	3,575E-6	5,416E-7	-7,180E-6	4,101E-7	8,021E-6	6,794E-7	-1,109E+0	-1,795E-1
8,110E+1	1,238E-1	2,908E+2	2,877E-6	3,427E-7	-6,983E-6	3,322E-7	7,552E-6	4,773E-7	-1,180E+0	-1,513E-1
8,110E+1	1,238E-1	2,910E+2	3,275E-6	4,005E-7	-6,675E-6	3,968E-7	7,435E-6	5,638E-7	-1,115E+0	-1,516E-1
8,110E+1	1,238E-1	2,912E+2	3,838E-6	5,282E-7	-6,150E-6	5,790E-7	7,249E-6	7,837E-7	-1,013E+0	-1,689E-1
8,110E+1	1,238E-1	2,915E+2	2,968E-6	5,633E-7	-5,390E-6	5,575E-7	6,153E-6	7,926E-7	-1,068E+0	-2,308E-1
8,110E+1	1,238E-1	2,918E+2	3,055E-6	6,495E-7	-7,007E-6	5,635E-7	7,644E-6	8,599E-7	-1,160E+0	-2,636E-1
8,110E+1	1,238E-1	2,920E+2	3,065E-6	1,066E-6	-6,650E-6	5,897E-7	7,322E-6	1,218E-6	-1,139E+0	-4,088E-1
8,110E+1	1,238E-1	2,922E+2	2,570E-6	3,714E-7	-6,900E-6	3,102E-7	7,363E-6	4,839E-7	-1,214E+0	-1,838E-1
8,110E+1	1,238E-1	2,925E+2	2,450E-6	3,405E-7	-6,185E-6	3,024E-7	6,653E-6	4,554E-7	-1,194E+0	-1,759E-1
8,110E+1	1,238E-1	2,928E+2	3,415E-6	3,337E-7	-6,347E-6	3,099E-7	7,208E-6	4,555E-7	-1,077E+0	-1,177E-1
8,110E+1	1,238E-1	2,930E+2	2,830E-6	3,629E-7	-5,615E-6	3,548E-7	6,288E-6	5,075E-7	-1,104E+0	-1,578E-1
8,110E+1	1,238E-1	2,932E+2	2,837E-6	2,535E-7	-5,750E-6	2,849E-7	6,412E-6	3,813E-7	-1,112E+0	-1,136E-1
8,110E+1	1,238E-1	2,935E+2	2,310E-6	2,919E-7	-5,685E-6	4,104E-7	6,136E-6	5,037E-7	-1,185E+0	-1,725E-1
8,110E+1	1,238E-1	2,938E+2	3,365E-6	2,310E-7	-5,352E-6	2,143E-7	6,322E-6	3,151E-7	-1,010E+0	-8,024E-2
8,110E+1	1,238E-1	2,940E+2	2,195E-6	2,593E-7	-5,518E-6	2,967E-7	5,938E-6	3,941E-7	-1,192E+0	-1,547E-1
8,110E+1	1,238E-1	2,942E+2	2,632E-6	2,749E-7	-5,285E-6	1,835E-7	5,904E-6	3,306E-7	-1,109E+0	-1,220E-1
8,110E+1	1,238E-1	2,945E+2	2,722E-6	1,929E-7	-5,085E-6	2,850E-7	5,768E-6	3,441E-7	-1,079E+0	-9,749E-2
8,110E+1	1,238E-1	2,948E+2	2,307E-6	2,584E-7	-5,618E-6	2,721E-7	6,073E-6	3,752E-7	-1,181E+0	-1,441E-1
8,110E+1	1,238E-1	2,950E+2	2,205E-6	2,490E-7	-5,688E-6	2,529E-7	6,100E-6	3,549E-7	-1,201E+0	-1,458E-1
8,110E+1	1,238E-1	2,952E+2	2,488E-6	2,910E-7	-5,225E-6	3,049E-7	5,787E-6	4,215E-7	-1,126E+0	-1,473E-1
8,110E+1	1,238E-1	2,955E+2	2,800E-6	2,658E-7	-5,250E-6	3,063E-7	5,950E-6	4,055E-7	-1,081E+0	-1,204E-1
8,110E+1	1,238E-1	2,958E+2	2,095E-6	2,516E-7	-4,723E-6	3,446E-7	5,166E-6	4,267E-7	-1,153E+0	-1,621E-1
8,110E+1	1,238E-1	2,960E+2	2,050E-6	3,327E-7	-5,272E-6	2,440E-7	5,657E-6	4,126E-7	-1,200E+0	-2,025E-1
8,110E+1	1,238E-1	2,962E+2	1,793E-6	2,649E-7	-4,672E-6	2,965E-7	5,005E-6	3,976E-7	-1,204E+0	-1,937E-1
8,110E+1	1,238E-1	2,965E+2	2,200E-6	4,106E-7	-4,740E-6	3,316E-7	5,226E-6	5,278E-7	-1,136E+0	-2,265E-1
8,110E+1	1,238E-1	2,968E+2	2,177E-6	3,490E-7	-4,380E-6	2,757E-7	4,891E-6	4,448E-7	-1,109E+0	-1,911E-1
8,110E+1	1,238E-1	2,970E+2	1,800E-6	2,730E-7	-3,645E-6	3,475E-7	4,065E-6	4,419E-7	-1,112E+0	-1,992E-1
8,110E+1	1,238E-1	2,972E+2	1,932E-6	2,339E-7	-3,882E-6	2,232E-7	4,337E-6	3,233E-7	-1,109E+0	-1,486E-1
8,110E+1	1,238E-1	2,975E+2	1,503E-6	3,125E-7	-4,322E-6	3,125E-7	4,576E-6	4,419E-7	-1,236E+0	-2,722E-1
8,110E+1	1,238E-1	2,978E+2	2,203E-6	2,075E-7	-4,065E-6	2,729E-7	4,623E-6	3,428E-7	-1,074E+0	-1,243E-1
8,110E+1	1,238E-1	2,980E+2	1,238E-6	3,685E-7	-4,450E-6	3,535E-7	4,619E-6	5,106E-7	-1,300E+0	-4,005E-1
8,110E+1	1,238E-1	2,982E+2	2,173E-6	4,533E-7	-4,575E-6	3,443E-7	5,065E-6	5,692E-7	-1,127E+0	-2,501E-1
8,110E+1	1,238E-1	2,985E+2	1,988E-6	4,507E-7	-4,212E-6	5,421E-7	4,658E-6	7,050E-7	-1,130E+0	-2,946E-1
8,136E+1	2,580E-1	2,612E+2	1,314E-1	9,044E-2	6,566E-2	6,565E-2	1,469E-1	1,118E-1	4,634E-1	5,625E-1
8,136E+1	2,580E-1	2,615E+2	-2,317E-6	6,630E-7	5,660E-6	6,244E-7	6,116E-6	9,107E-7	1,959E+0	6,008E-1
8,136E+1	2,580E-1	2,618E+2	-1,720E-6	8,738E-7	6,128E-6	7,715E-7	6,364E-6	1,166E-6	1,844E+0	9,653E-1
8,136E+1	2,580E-1	2,620E+2	-2,140E-6	7,709E-7	5,212E-6	7,450E-7	5,635E-6	1,072E-6	1,960E+0	7,597E-1
8,136E+1	2,580E-1	2,622E+2	-1,703E-6	7,773E-7	6,032E-6	7,158E-7	6,268E-6	1,057E-6	1,846E+0	8,708E-1
8,136E+1	2,580E-1	2,625E+2	-1,837E-6	4,398E-7	5,873E-6	7,851E-7	6,153E-6	8,999E-7	1,874E+0	5,138E-1
8,136E+1	2,580E-1	2,628E+2	-1,542E-6	6,574E-7	5,788E-6	6,961E-7	5,990E-6	9,575E-7	1,831E+0	8,110E-1
8,136E+1	2,580E-1	2,630E+2	-2,675E-6	4,059E-7	2,765E-6	1,583E-7	3,847E-6	4,357E-7	2,340E+0	3,795E-1
8,136E+1	2,580E-1	2,632E+2	-1,997E-6	5,693E-7	6,070E-6	6,678E-7	6,390E-6	8,775E-7	1,889E+0	5,770E-1
8,136E+1	2,580E-1	2,635E+2	-1,780E-6	6,525E-7	6,370E-6	4,424E-7	6,614E-6	7,884E-7	1,843E+0	6,877E-1
8,136E+1	2,580E-1	2,638E+2	-2,310E-6	5,630E-7	6,732E-6	5,856E-7	7,118E-6	8,124E-7	1,901E+0	4,921E-1
8,136E+1	2,580E-1	2,640E+2	-2,745E-6	4,970E-7	6,440E-6	5,725E-7	7,001E-6	7,581E-7	1,974E+0	3,981E-1
8,136E+1	2,580E-1	2,642E+2	-1,705E-6	5,264E-7	6,313E-6	5,639E-7	6,539E-6	7,715E-7	1,835E+0	5,897E-1
8,136E+1	2,580E-1	2,645E+2	-2,537E-6	4,879E-7	6,788E-6	4,647E-7	7,246E-6	6,738E-7	1,929E+0	3,937E-1
8,136E+1	2,580E-1	2,648E+2	-2,200E-6	4,522E-7	7,142E-6	4,673E-7	7,474E-6	6,503E-7	1,870E+0	4,033E-1
8,136E+1	2,580E-1	2,650E+2	-2,802E-6	4,040E-7	6,875E-6	3,877E-7	7,424E-6	5,600E-7	1,958E+0	3,031E-1
8,136E+1	2,580E-1	2,652E+2	-1,990E-6	4,813E-7	7,395E-6	4,771E-7	7,658E-6	6,777E-7	1,834E+0	4,590E-1
8,136E+1	2,580E-1	2,655E+2	-2,490E-6	3,269E-7	7,572E-6	4,047E-7	7,971E-6	5,203E-7	1,888E+0	2,677E-1
8,136E+1	2,580E-1	2,658E+2	-2,270E-6	4,158E-7	7,110E-6	3,656E-7	7,464E-6	5,537E-7	1,880E+0	3,577E-1
8,136E+1	2,580E-1	2,660E+2	-2,755E-6	3,080E-7	6,635E-6	4,197E-7	7,184E-6	5,205E-7	1,964E+0	2,523E-1
8,136E+1	2,580E-1	2,662E+2	-2,370E-6	4,649E-7	8,020E-6	4,156E-7	8,363E-6	6,235E-7	1,858E+0	3,770E-1
8,136E+1	2,580E-1	2,665E+2	-1,990E-6	4,069E-7	8,333E-6	4,047E-7	8,567E-6	5,739E-7	1,805E+0	3,794E-1
8,136E+1	2,580E-1	2,668E+2	-2,532E-6	4,108E-7	8,387E-6	4,060E-7	8,761E-6	5,776E-7	1,864E+0	3,156E-1
8,136E+1	2,580E-1	2,670E+2	-2,155E-6	3,354E-7	8,368E-6	3,799E-7	8,641E-6	5,068E-7	1,823E+0	2,956E-1
8,136E+1	2,580E-1	2,672E+2	-2,395E-6	3,603E-7	8,640E-6	3,043E-7	8,966E-6	4,716E-7	1,841E+0	2,845E-1
8,136E+1	2,580E-1	2,675E+2	-2,365E-6	2,999E-7	8,603E-6	2,977E-7	8,922E-6	4,226E-7	1,839E+0	2,417E-1
8,136E+1	2,580E-1	2,678E+2	-2,583E-6	3,814E-7	9,033E-6	3,337E-7	9,394E-6	5,068E-7	1,849E+0	2,815E-1
8,136E+1	2,580E-1	2,680E+2	-2,622E-6	3,224E-7	8,725E-6	3,425E-7	9,111E-6	4,704E-7	1,863E+0	2,404E-1
8,136E+1	2,580E-1	2,682E+2	-2,783E-6	3,160E-7	9,535E-6	2,647E-7	9,933E-6	4,123E-7	1,855E+0	2,169E-1
8,136E+1	2,580E-1	2,685E+2	-2,842E-6	3,317E-7	9,612E-6	2,447E-7	1,002E-5	4,122E-7	1,858E+0	2,219E-1
8,136E+1	2,580E-1	2,688E+2	-2,700E-6	3,185E-7	9,765E-6	3,028E-7	1,013E-5	4,395E-7	1,841E+0	2,245E-1
8,136E+1	2,580E-1	2,690E+2	-3,675E-6	2,912E-7	9,482E-6	2,333E-7	1,017E-5	3,732E-7	1,941E+0	1,610E-1
8,136E+1	2,580E-1	2,692E+2	-2,645E-6	3,282E-7	1,097E-5	3,501E-7	1,128E-5	4,799E-7	1,807E+0	2,315E-1
8,136E+1	2,580E-1	2,695E+2	-2,980E-6	2,908E-7	1,099E-5	2,280E-7	1,138E-5	3,695E-7	1,836E+0	1,831E-1
8,136E+1	2,580E-1	2,698E+2	-2,855E-6	2,780E-7	1,097E-5	3,482E-7	1,134E-5	4,455E-7	1,825E+0	1,869E-1
8,136E+1	2,580E-1	2,700E+2	-3,027E-6	3,460E-7	1,092E-5	2,702E-7	1,133E-5	4,390E-7	1,841E+0	2,153E-1
8,136E+1	2,580E-1	2,702E+2	-3,168E-6	2,229E-7	1,177E-5	2,581E-7	1,219E-5	3,410E-7	1,834E+0	1,352E-1
8,136E+1	2,580E-1	2,705E+2	-3,033E-6	2,375E-7	1,215E-5	2,964E-7	1,253E-5	3,798E-7	1,815E+0	1,489E-1
8,136E+1	2,580E-1	2,708E+2	-3,540E-6	3,103E-7	1,264E-5	2,703E-7	1,312E-5	4,116E-7	1,844E+0	1,664E-1
8,136E+1	2,580E-1	2,710E+2	-2,700E-6	2,587E-7	1,332E-5	2,234E-7	1,359E-5	3,418E-7	1,771E+0	1,723E-1
8,136E+1	2,580E-1	2,712E+2	-3,320E-6	3,082E-7	1,352E-5	2,699E-7	1,392E-5	4,097E-7	1,812E+0	1,720E-1
8,136E+1	2,580E-1	2,715E+2	-2,972E-6	3,124E-7	1,409E-5	2,408E-7	1,440E-5	3,945E-7	1,779E+0	1,894E-1
8,136E+1	2,580E-1	2,718E+2	-3,158E-6	2,484E-7	1,470E-5	2,830E-7	1,504E-5	3,766E-7	1,782E+0	1,444E-1
8,136E+1	2,580E-1	2,720E+2	-2,645E-6	2,873E-7	1,553E-5	3,190E-7	1,576E-5	4,293E-7	1,739E+0	1,923E-1
8,136E+1	2,580E-1	2,722E+2	-3,310E-6	2,663E-7	1,576E-5	3,488E-7	1,610E-5	4,388E-7	1,778E+0	1,483E-1
8,136E+1	2,580E-1	2,725E+2	-3,815E-6	2,635E-7	1,644E-5	3,197E-7	1,688E-5	4,143E-7	1,799E+0	1,291E-1
8,136E+1	2,580E-1	2,728E+2	-3,743E-6	2,738E-7	1,766E-5	3,633E-7	1,805E-5	4,549E-7	1,780E+0	1,352E-1
8,136E+1	2,580E-1	2,730E+2	-3,230E-6	2,390E-7	1,826E-5	2,897E-7	1,855E-5	3,755E-7	1,746E+0	1,321E-1
8,136E+1	2,580E-1	2,732E+2	-3,538E-6	3,065E-7	1,950E-5	3,249E-7	1,982E-5	4,467E-7	1,750E+0	1,544E-1
8,136E+1	2,580E-1	2,735E+2	-3,512E-6	3,257E-7	1,996E-5	2,017E-7	2,026E-5	3,831E-7	1,745E+0	1,628E-1
8,136E+1	2,580E-1	2,738E+2	-3,255E-6	2,803E-7	2,140E-5	3,866E-7	2,165E-5	4,775E-7	1,722E+0	1,515E-1
8,136E+1	2,580E-1	2,740E+2	-1,765E-6	2,505E-7	2,289E-5	2,562E-7	2,295E-5	3,583E-7	1,648E+0	2,346E-1
8,136E+1	2,580E-1	2,742E+2	-1,960E-6	3,967E-7	2,380E-5	4,022E-7	2,388E-5	5,649E-7	1,653E+0	3,357E-1
8,136E+1	2,580E-1	2,745E+2	-1,578E-6	3,599E-7	2,533E-5	1,820E-7	2,538E-5	4,033E-7	1,633E+0	3,728E-1
8,136E+1	2,580E-1	2,748E+2	-1,822E-6	3,446E-7	2,725E-5	2,785E-7	2,731E-5	4,431E-7	1,638E+0	3,101E-1
8,136E+1	2,580E-1	2,750E+2	-1,413E-6	3,639E-7	2,791E-5	3,265E-7	2,795E-5	4,888E-7	1,621E+0	4,181E-1
8,136E+1	2,580E-1	2,752E+2	-3,075E-7	4,737E-7	3,180E-5	3,817E-7	3,180E-5	6,083E-7	1,580E+0	2,435E+0
8,136E+1	2,580E-1	2,755E+2	2,125E-7	4,376E-7	3,422E-5	3,747E-7	3,422E-5	5,761E-7	1,565E+0	3,222E+0
8,136E+1	2,580E-1	2,758E+2	1,830E-6	4,579E-7	3,653E-5	4,703E-7	3,658E-5	6,564E-7	1,521E+0	3,810E-1
8,136E+1	2,580E-1	2,760E+2	3,658E-6	5,039E-7	4,047E-5	5,814E-7	4,063E-5	7,694E-7	1,481E+0	2,051E-1
8,136E+1	2,580E-1	2,762E+2	7,548E-6	7,539E-7	4,486E-5	4,787E-7	4,549E-5	8,930E-7	1,404E+0	1,410E-1
8,136E+1	2,580E-1	2,765E+2	9,950E-6	6,351E-7	4,786E-5	6,127E-7	4,888E-5	8,825E-7	1,366E+0	8,892E-2
8,136E+1	2,580E-1	2,768E+2	1,523E-5	8,353E-7	5,173E-5	7,326E-7	5,393E-5	1,111E-6	1,284E+0	7,276E-2
8,136E+1	2,580E-1	2,770E+2	2,227E-5	8,771E-7	5,557E-5	9,018E-7	5,987E-5	1,258E-6	1,190E+0	5,066E-2
8,136E+1	2,580E-1	2,772E+2	3,289E-5	1,031E-6	6,005E-5	6,343E-7	6,847E-5	1,210E-6	1,070E+0	3,539E-2
8,136E+1	2,580E-1	2,775E+2	4,607E-5	1,555E-6	6,014E-5	5,260E-7	7,575E-5	1,642E-6	9,171E-1	3,198E-2
8,136E+1	2,580E-1	2,778E+2	6,191E-5	1,435E-6	5,320E-5	9,462E-7	8,163E-5	1,719E-6	7,099E-1	2,074E-2
8,136E+1	2,580E-1	2,780E+2	7,716E-5	1,125E-6	4,085E-5	9,392E-7	8,731E-5	1,466E-6	4,869E-1	1,326E-2
8,136E+1	2,580E-1	2,782E+2	8,288E-5	9,962E-7	2,510E-5	1,420E-6	8,660E-5	1,734E-6	2,941E-1	1,700E-2
8,136E+1	2,580E-1	2,785E+2	8,303E-5	1,033E-6	4,130E-6	1,336E-6	8,313E-5	1,689E-6	4,970E-2	1,609E-2
8,136E+1	2,580E-1	2,788E+2	7,523E-5	1,331E-6	-7,428E-6	1,490E-6	7,560E-5	1,998E-6	-9,841E-2	-1,982E-2
8,136E+1	2,580E-1	2,790E+2	6,536E-5	1,100E-6	-1,975E-5	9,757E-7	6,828E-5	1,470E-6	-2,934E-1	-1,531E-2
8,136E+1	2,580E-1	2,792E+2	5,615E-5	6,922E-7	-2,528E-5	9,408E-7	6,158E-5	1,168E-6	-4,230E-1	-1,658E-2
8,136E+1	2,580E-1	2,795E+2	4,750E-5	1,075E-6	-2,718E-5	9,527E-7	5,473E-5	1,437E-6	-5,196E-1	-2,169E-2
8,136E+1	2,580E-1	2,798E+2	4,258E-5	1,063E-6	-2,718E-5	6,637E-7	5,051E-5	1,253E-6	-5,682E-1	-1,984E-2
8,136E+1	2,580E-1	2,800E+2	3,672E-5	7,437E-7	-2,734E-5	8,256E-7	4,578E-5	1,111E-6	-6,400E-1	-2,327E-2
8,136E+1	2,580E-1	2,802E+2	3,051E-5	5,495E-7	-2,689E-5	4,874E-7	4,067E-5	7,346E-7	-7,223E-1	-1,846E-2
8,136E+1	2,580E-1	2,805E+2	2,727E-5	5,501E-7	-2,552E-5	5,139E-7	3,735E-5	7,528E-7	-7,523E-1	-2,144E-2
8,136E+1	2,580E-1	2,808E+2	2,357E-5	6,051E-7	-2,454E-5	5,482E-7	3,403E-5	8,165E-7	-8,055E-1	-2,741E-2
8,136E+1	2,580E-1	2,810E+2	2,086E-5	4,869E-7	-2,323E-5	4,534E-7	3,122E-5	6,653E-7	-8,391E-1	-2,553E-2
8,136E+1	2,580E-1	2,812E+2	1,943E-5	2,339E-7	-2,113E-5	2,949E-7	2,870E-5	3,763E-7	-8,274E-1	-1,525E-2
8,136E+1	2,580E-1	2,815E+2	1,772E-5	6,335E-7	-2,149E-5	3,470E-7	2,785E-5	7,223E-7	-8,814E-1	-3,458E-2
8,136E+1	2,580E-1	2,818E+2	1,526E-5	4,988E-7	-2,039E-5	5,297E-7	2,547E-5	7,276E-7	-9,284E-1	-3,876E-2
8,136E+1	2,580E-1	2,820E+2	1,421E-5	4,537E-7	-1,858E-5	4,439E-7	2,339E-5	6,348E-7	-9,180E-1	-3,661E-2
8,136E+1	2,580E-1	2,822E+2	1,332E-5	4,324E-7	-1,773E-5	3,931E-7	2,218E-5	5,843E-7	-9,265E-1	-3,641E-2
8,136E+1	2,580E-1	2,825E+2	1,236E-5	4,982E-7	-1,763E-5	3,129E-7	2,153E-5	5,883E-7	-9,594E-1	-4,226E-2
8,136E+1	2,580E-1	2,828E+2	1,130E-5	3,133E-7	-1,685E-5	3,914E-7	2,029E-5	5,014E-7	-9,802E-1	-3,546E-2
8,136E+1	2,580E-1	2,830E+2	1,069E-5	4,415E-7	-1,612E-5	4,051E-7	1,935E-5	5,991E-7	-9,855E-1	-4,764E-2
8,136E+1	2,580E-1	2,832E+2	9,393E-6	4,080E-7	-1,535E-5	3,922E-7	1,800E-5	5,659E-7	-1,022E+0	-5,149E-2
8,136E+1	2,580E-1	2,835E+2	1,004E-5	3,887E-7	-1,422E-5	5,035E-7	1,741E-5	6,361E-7	-9,559E-1	-5,014E-2
8,136E+1	2,580E-1	2,838E+2	9,185E-6	4,951E-7	-1,359E-5	4,350E-7	1,641E-5	6,591E-7	-9,766E-1	-6,122E-2
8,136E+1	2,580E-1	2,840E+2	7,650E-6	3,973E-7	-1,376E-5	3,457E-7	1,574E-5	5,267E-7	-1,063E+0	-6,135E-2
8,136E+1	2,580E-1	2,842E+2	7,782E-6	2,763E-7	-1,353E-5	3,086E-7	1,560E-5	4,143E-7	-1,049E+0	-4,426E-2
8,136E+1	2,580E-1	2,845E+2	7,648E-6	3,731E-7	-1,305E-5	2,900E-7	1,513E-5	4,725E-7	-1,041E+0	-5,579E-2
8,136E+1	2,580E-1	2,848E+2	7,865E-6	3,653E-7	-1,207E-5	3,162E-7	1,440E-5	4,831E-7	-9,932E-1	-5,296E-2
8,136E+1	2,580E-1	2,850E+2	6,797E-6	3,508E-7	-1,214E-5	1,848E-7	1,391E-5	3,965E-7	-1,060E+0	-5,705E-2
8,136E+1	2,580E-1	2,852E+2	6,357E-6	2,866E-7	-1,150E-5	3,482E-7	1,314E-5	4,510E-7	-1,066E+0	-5,788E-2
8,136E+1	2,580E-1	2,855E+2	6,097E-6	2,970E-7	-1,109E-5	3,944E-7	1,265E-5	4,937E-7	-1,068E+0	-6,441E-2
8,136E+1	2,580E-1	2,858E+2	5,645E-6	4,001E-7	-1,064E-5	2,340E-7	1,204E-5	4,635E-7	-1,083E+0	-8,037E-2
8,136E+1	2,580E-1	2,860E+2	5,717E-6	4,027E-7	-1,051E-5	3,240E-7	1,196E-5	5,169E-7	-1,072E+0	-8,246E-2
8,136E+1	2,580E-1	2,862E+2	5,717E-6	3,656E-7	-1,035E-5	3,440E-7	1,182E-5	5,020E-7	-1,066E+0	-7,682E-2
